charging_session_id,event_time,charge_start_time,charge_end_time,journey_id,user_id,selected_site_id,city,site_category,vehicle_soc_start_pct,target_soc_pct,battery_capacity_kwh,charger_connector,charger_power_kw,is_fast_charger,energy_required_kwh,energy_delivered_kwh,expected_charge_duration_min,actual_charge_duration_min,delay_ratio,availability_ratio_at_start,estimated_wait_at_start_min,operating_condition,operational_anomaly,severe_delay,day_part,is_weekend
CHG_23C7CDA40E,2026-08-10 11:09:29,2026-08-10 11:09:29,2026-08-10 11:33:30,JNY_112812797,USR_50500,STN_MUM_02,Mumbai,RESIDENTIAL,30.7,85.0,61.4,CHAdeMO,100.0,True,33.34,32.04,23.34,24.03,1.03,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_5FC720BE6B,2026-08-10 11:10:17,2026-08-10 11:10:17,2026-08-10 11:54:50,JNY_516581170,USR_37118,STN_MUM_01,Mumbai,MALL,14.3,90.0,77.9,CCS2,120.0,True,58.97,56.92,36.04,44.56,1.237,0.2,5.0,NORMAL,False,False,MORNING,False
CHG_BE9B8ED483,2026-08-10 11:10:56,2026-08-10 11:10:56,2026-08-10 11:37:13,JNY_245259025,USR_19163,STN_DEL_02,Delhi,OFFICE,28.6,85.0,88.1,CCS2,150.0,True,49.69,48.38,23.19,26.29,1.134,0.5,0.0,NORMAL,False,False,MORNING,False
CHG_2560C39FF8,2026-08-10 11:12:22,2026-08-10 11:12:22,2026-08-10 11:42:24,JNY_477867060,USR_19172,STN_JPR_02,Jaipur,HIGHWAY,30.4,95.0,83.6,CCS2,150.0,True,54.01,51.4,27.6,30.04,1.088,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_ED45D20FDC,2026-08-10 11:13:58,2026-08-10 11:13:58,2026-08-10 12:25:07,JNY_501673963,USR_72346,STN_DEL_01,Delhi,MALL,18.5,85.0,88.1,CCS2,60.0,True,58.59,56.75,68.35,71.16,1.041,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_1330233EBD,2026-08-10 11:14:02,2026-08-10 11:14:02,2026-08-10 11:33:23,JNY_256271612,USR_40182,STN_MUM_01,Mumbai,MALL,36.2,85.0,90.0,CCS2,150.0,True,43.92,41.49,20.5,19.36,0.945,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_F24F4A16B5,2026-08-10 11:17:09,2026-08-10 11:17:09,2026-08-10 11:30:01,JNY_819993369,USR_47919,STN_MUM_01,Mumbai,MALL,52.7,90.0,75.3,CCS2,150.0,True,28.09,27.51,13.73,12.88,0.938,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_8B61F930C3,2026-08-10 11:21:21,2026-08-10 11:21:21,2026-08-10 12:38:04,JNY_175911024,USR_60940,STN_DEL_02,Delhi,OFFICE,19.5,85.0,88.1,CCS2,60.0,True,57.71,55.04,67.32,76.72,1.14,0.5,0.0,NORMAL,False,False,MORNING,False
CHG_84A4978311,2026-08-10 11:22:17,2026-08-10 11:22:17,2026-08-10 12:38:29,JNY_804609221,USR_26791,STN_BLR_01,Bengaluru,OFFICE,33.0,90.0,68.4,CHAdeMO,50.0,True,38.99,37.61,57.18,76.2,1.333,0.5,11.0,NORMAL,False,False,MORNING,False
CHG_5DB81C36DE,2026-08-10 11:27:43,2026-08-10 11:27:43,2026-08-10 11:47:53,JNY_194208495,USR_81580,STN_BLR_01,Bengaluru,OFFICE,50.7,85.0,74.9,CCS2,90.0,True,25.69,24.56,19.98,20.17,1.009,0.5,0.0,NORMAL,False,False,MORNING,False
CHG_DEB2ACF169,2026-08-10 11:28:35,2026-08-10 11:28:35,2026-08-10 13:00:49,JNY_615268303,USR_77990,STN_JPR_02,Jaipur,HIGHWAY,39.5,85.0,68.0,TYPE2_AC,22.0,False,30.94,29.35,98.45,92.24,0.937,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_0DB6F0C830,2026-08-10 11:35:59,2026-08-10 11:35:59,2026-08-10 12:21:33,JNY_442975514,USR_51516,STN_BLR_01,Bengaluru,OFFICE,36.1,90.0,67.0,CCS2,60.0,True,36.11,34.49,44.14,45.57,1.032,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_7BFD33BB1E,2026-08-10 11:42:12,2026-08-10 11:42:12,2026-08-10 12:48:45,JNY_766183641,USR_88147,STN_DEL_01,Delhi,MALL,34.7,95.0,71.9,CHAdeMO,50.0,True,43.36,42.2,66.48,66.55,1.001,0.6,3.0,NORMAL,False,False,MORNING,False
CHG_B418394DA2,2026-08-10 11:43:21,2026-08-10 11:43:21,2026-08-10 17:43:21,JNY_434822345,USR_63248,STN_MUM_02,Mumbai,RESIDENTIAL,35.7,90.0,68.6,TYPE2_AC,7.2,False,37.25,36.66,379.4,360.0,0.949,1.0,0.0,NORMAL,False,False,MORNING,False
CHG_F41EF12BF4,2026-08-10 11:58:27,2026-08-10 11:58:27,2026-08-10 15:08:58,JNY_530098925,USR_57988,STN_DEL_01,Delhi,MALL,51.9,85.0,82.8,TYPE2_AC,11.0,False,27.41,25.66,174.41,190.53,1.092,0.8,0.0,NORMAL,False,False,MORNING,False
CHG_0487298B02,2026-08-10 11:59:18,2026-08-10 11:59:18,2026-08-10 16:16:51,JNY_249216873,USR_52527,STN_MUM_01,Mumbai,MALL,43.7,90.0,76.0,TYPE2_AC,11.0,False,35.19,33.9,234.59,257.55,1.098,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_0D2EEC43AD,2026-08-10 12:05:41,2026-08-10 12:05:41,2026-08-10 18:05:41,JNY_705626587,USR_33782,STN_BLR_01,Bengaluru,OFFICE,23.2,85.0,66.1,TYPE2_AC,7.2,False,40.85,39.45,397.15,360.0,0.906,0.25,11.0,NORMAL,False,False,AFTERNOON,False
CHG_AD2C3ED8E3,2026-08-10 12:06:58,2026-08-10 12:06:58,2026-08-10 15:07:18,JNY_924128706,USR_93354,STN_BLR_01,Bengaluru,OFFICE,46.1,85.0,73.6,TYPE2_AC,11.0,False,28.63,26.88,182.19,180.35,0.99,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_7C62DEEE72,2026-08-10 12:12:23,2026-08-10 12:12:23,2026-08-10 12:47:25,JNY_554925055,USR_83414,STN_GGN_01,Gurugram,OFFICE,17.1,85.0,66.6,CCS2,120.0,True,45.22,44.07,26.38,35.05,1.329,0.25,12.0,NORMAL,False,False,AFTERNOON,False
CHG_97963A40EE,2026-08-10 12:31:46,2026-08-10 12:31:46,2026-08-10 15:54:53,JNY_254462234,USR_87013,STN_BLR_01,Bengaluru,OFFICE,23.5,85.0,81.0,TYPE2_AC,22.0,False,49.81,48.31,158.5,203.12,1.282,0.25,3.0,NORMAL,False,False,AFTERNOON,False
CHG_6FAB025795,2026-08-10 12:33:09,2026-08-10 12:33:09,2026-08-10 13:12:49,JNY_517763916,USR_52578,STN_MUM_01,Mumbai,MALL,40.0,80.0,85.3,CCS2,60.0,True,34.12,32.36,37.91,39.67,1.046,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_C7FFB5D45C,2026-08-10 12:33:33,2026-08-10 12:33:33,2026-08-10 12:53:04,JNY_595320909,USR_48995,STN_MUM_01,Mumbai,MALL,25.1,80.0,66.2,CCS2,120.0,True,36.34,35.09,20.19,19.52,0.967,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_8528B13A6A,2026-08-10 12:35:22,2026-08-10 12:35:22,2026-08-10 13:03:01,JNY_145084017,USR_33529,STN_BLR_01,Bengaluru,OFFICE,32.5,80.0,78.7,CCS2,90.0,True,37.38,36.09,27.69,27.67,0.999,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_BCC7A0BB31,2026-08-10 12:36:51,2026-08-10 12:36:51,2026-08-10 12:52:47,JNY_966621652,USR_69445,STN_MUM_01,Mumbai,MALL,29.0,80.0,57.3,CCS2,120.0,True,29.22,27.74,16.23,15.94,0.982,0.4,0.0,NORMAL,False,False,AFTERNOON,False
CHG_0AF40BCB15,2026-08-10 12:38:28,2026-08-10 12:38:28,2026-08-10 15:20:11,JNY_595314238,USR_84544,STN_BLR_01,Bengaluru,OFFICE,24.0,90.0,63.1,TYPE2_AC,22.0,False,41.65,40.15,138.82,161.73,1.165,0.25,6.0,NORMAL,False,False,AFTERNOON,False
CHG_7C170BAD26,2026-08-10 12:38:41,2026-08-10 12:38:41,2026-08-10 12:53:11,JNY_368166386,USR_16648,STN_GGN_01,Gurugram,OFFICE,43.3,80.0,68.3,CCS2,120.0,True,25.07,23.84,13.93,14.51,1.042,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_1C36AD434D,2026-08-10 12:39:14,2026-08-10 12:39:14,2026-08-10 18:39:14,JNY_772416653,USR_81592,STN_MUM_02,Mumbai,RESIDENTIAL,24.6,90.0,75.9,TYPE2_AC,7.2,False,49.64,47.06,505.58,360.0,0.712,0.75,0.0,NORMAL,False,False,AFTERNOON,False
CHG_D86D5633D1,2026-08-10 12:41:43,2026-08-10 12:41:43,2026-08-10 13:25:03,JNY_435450597,USR_67588,STN_BLR_01,Bengaluru,OFFICE,22.4,90.0,72.3,CHAdeMO,100.0,True,48.87,47.38,35.84,43.35,1.209,0.25,10.0,NORMAL,False,False,AFTERNOON,False
CHG_375A302513,2026-08-10 12:42:22,2026-08-10 12:42:22,2026-08-10 13:25:45,JNY_452407382,USR_22039,STN_GGN_02,Gurugram,MALL,34.7,90.0,90.0,CCS2,90.0,True,49.77,47.89,40.55,43.39,1.07,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_B2738A8A61,2026-08-10 12:42:26,2026-08-10 12:42:26,2026-08-10 13:08:12,JNY_759728906,USR_31788,STN_GGN_01,Gurugram,OFFICE,23.7,85.0,73.2,CCS2,120.0,True,44.87,42.34,26.18,25.78,0.985,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_94C5FB7397,2026-08-10 12:47:12,2026-08-10 12:47:12,2026-08-10 17:10:27,JNY_475638630,USR_98685,STN_DEL_01,Delhi,MALL,43.0,85.0,68.7,TYPE2_AC,7.2,False,28.85,28.13,280.52,263.26,0.938,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_3299BC8D0A,2026-08-10 12:49:59,2026-08-10 12:49:59,2026-08-10 13:31:31,JNY_624465169,USR_26006,STN_GGN_01,Gurugram,OFFICE,26.4,80.0,66.2,CCS2,90.0,True,35.48,34.39,26.28,41.54,1.581,0.25,19.0,NORMAL,False,True,AFTERNOON,False
CHG_946644ABD0,2026-08-10 12:55:02,2026-08-10 12:55:02,2026-08-10 13:37:44,JNY_710622082,USR_48002,STN_JPR_02,Jaipur,HIGHWAY,35.4,90.0,89.1,CCS2,90.0,True,48.65,47.37,39.64,42.71,1.077,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_715BB3E1C0,2026-08-10 13:02:09,2026-08-10 13:02:09,2026-08-10 13:27:46,JNY_168690587,USR_87036,STN_BLR_01,Bengaluru,OFFICE,39.7,80.0,90.0,CCS2,120.0,True,36.27,33.78,20.15,25.63,1.272,0.25,3.0,NORMAL,False,False,AFTERNOON,False
CHG_6336845219,2026-08-10 13:04:44,2026-08-10 13:04:44,2026-08-10 13:30:42,JNY_764136949,USR_18998,STN_MUM_01,Mumbai,MALL,25.0,85.0,64.5,CCS2,120.0,True,38.7,37.39,22.57,25.98,1.151,0.8,0.0,MINOR_SLOWDOWN,True,False,AFTERNOON,False
CHG_1F5ADEC7E5,2026-08-10 13:07:31,2026-08-10 13:07:31,2026-08-10 13:23:31,JNY_305674041,USR_89148,STN_GGN_02,Gurugram,MALL,38.0,85.0,63.1,CCS2,120.0,True,29.66,28.86,17.3,16.0,0.925,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_FFD7D7BA9C,2026-08-10 13:10:26,2026-08-10 13:10:26,2026-08-10 15:29:37,JNY_369525191,USR_85912,STN_DEL_01,Delhi,MALL,34.7,85.0,85.2,TYPE2_AC,22.0,False,42.86,41.51,136.36,139.18,1.021,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_0D91B41719,2026-08-10 13:11:26,2026-08-10 13:11:26,2026-08-10 15:40:34,JNY_882974170,USR_18541,STN_MUM_02,Mumbai,RESIDENTIAL,43.9,80.0,66.6,TYPE2_AC,11.0,False,24.04,22.34,145.71,149.14,1.024,1.0,3.0,NORMAL,False,False,AFTERNOON,False
CHG_CA4B5F8575,2026-08-10 13:12:48,2026-08-10 13:12:48,2026-08-10 13:32:20,JNY_969305834,USR_82912,STN_GGN_02,Gurugram,MALL,37.1,85.0,65.4,CCS2,120.0,True,31.33,29.62,18.27,19.55,1.07,0.8,4.0,NORMAL,False,False,AFTERNOON,False
CHG_2BDA6F8C81,2026-08-10 13:21:18,2026-08-10 13:21:18,2026-08-10 15:33:26,JNY_969656285,USR_82529,STN_GGN_01,Gurugram,OFFICE,38.8,85.0,61.4,TYPE2_AC,22.0,False,28.37,27.37,90.26,132.13,1.464,0.5,7.0,MINOR_SLOWDOWN,True,False,AFTERNOON,False
CHG_28398FCAC4,2026-08-10 13:26:56,2026-08-10 13:26:56,2026-08-10 16:13:23,JNY_685562408,USR_44981,STN_BLR_01,Bengaluru,OFFICE,30.3,80.0,90.0,TYPE2_AC,22.0,False,44.73,41.89,135.55,166.46,1.228,0.25,8.0,NORMAL,False,False,AFTERNOON,False
CHG_3483879CD1,2026-08-10 13:34:11,2026-08-10 13:34:11,2026-08-10 14:01:52,JNY_781863147,USR_79203,STN_MUM_01,Mumbai,MALL,36.9,85.0,82.5,CCS2,120.0,True,39.68,38.24,23.15,27.7,1.197,0.4,4.0,NORMAL,False,False,AFTERNOON,False
CHG_948F4CD18E,2026-08-10 13:34:32,2026-08-10 13:34:32,2026-08-10 14:04:38,JNY_218904871,USR_11059,STN_JPR_02,Jaipur,HIGHWAY,26.4,85.0,56.9,CCS2,90.0,True,33.34,31.92,25.93,30.11,1.161,0.6,4.0,NORMAL,False,False,AFTERNOON,False
CHG_7D0E246F35,2026-08-10 13:36:36,2026-08-10 13:36:36,2026-08-10 14:34:38,JNY_729233633,USR_76859,STN_DEL_02,Delhi,OFFICE,20.0,80.0,82.1,CCS2,60.0,True,49.26,48.31,54.73,58.05,1.061,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_9F5EA18CA0,2026-08-10 13:37:11,2026-08-10 13:37:11,2026-08-10 14:18:16,JNY_171800804,USR_29419,STN_JPR_01,Jaipur,MALL,30.0,80.0,63.0,CHAdeMO,50.0,True,31.5,31.12,42.0,41.08,0.978,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_4C6C5E36FE,2026-08-10 13:37:45,2026-08-10 13:37:45,2026-08-10 14:52:56,JNY_460909429,USR_34305,STN_DEL_02,Delhi,OFFICE,47.7,85.0,65.5,TYPE2_AC,22.0,False,24.43,23.49,77.74,75.19,0.967,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_B07C77D24D,2026-08-10 13:37:49,2026-08-10 13:37:49,2026-08-10 14:03:56,JNY_324735110,USR_52333,STN_JPR_01,Jaipur,MALL,30.2,85.0,61.3,CCS2,120.0,True,33.59,32.42,19.6,26.12,1.333,0.2,10.0,NORMAL,False,False,AFTERNOON,False
CHG_A8042166E2,2026-08-10 13:38:53,2026-08-10 13:38:53,2026-08-10 14:08:31,JNY_699371181,USR_72217,STN_DEL_02,Delhi,OFFICE,36.5,90.0,87.5,CCS2,150.0,True,46.81,45.79,22.89,29.64,1.295,0.25,9.0,NORMAL,False,False,AFTERNOON,False
CHG_75FAA3E62F,2026-08-10 13:43:28,2026-08-10 13:43:28,2026-08-10 14:25:17,JNY_688706151,USR_99616,STN_JPR_01,Jaipur,MALL,21.8,85.0,74.3,CHAdeMO,75.0,True,46.96,45.35,43.83,41.83,0.954,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_8BC52F43A9,2026-08-10 13:45:15,2026-08-10 13:45:15,2026-08-10 19:45:15,JNY_575943143,USR_15945,STN_DEL_02,Delhi,OFFICE,26.7,85.0,80.0,TYPE2_AC,7.2,False,46.64,44.34,453.44,360.0,0.794,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_88CEAAA740,2026-08-10 13:46:19,2026-08-10 13:46:19,2026-08-10 14:41:35,JNY_865552568,USR_10609,STN_GGN_02,Gurugram,MALL,18.6,80.0,86.1,CCS2,60.0,True,52.87,49.56,58.74,55.27,0.941,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_3992CC9F3D,2026-08-10 13:46:29,2026-08-10 13:46:29,2026-08-10 14:08:30,JNY_701355197,USR_14566,STN_MUM_01,Mumbai,MALL,55.4,80.0,72.2,CCS2,60.0,True,17.76,17.21,19.73,22.03,1.116,0.6,1.0,NORMAL,False,False,AFTERNOON,False
CHG_1DEB1AE737,2026-08-10 13:50:49,2026-08-10 13:50:49,2026-08-10 14:15:01,JNY_780763397,USR_32561,STN_BLR_01,Bengaluru,OFFICE,35.1,85.0,90.0,CCS2,150.0,True,44.91,42.82,20.96,24.21,1.155,0.25,7.0,NORMAL,False,False,AFTERNOON,False
CHG_9B5B95F30C,2026-08-10 13:52:08,2026-08-10 13:52:08,2026-08-10 15:12:29,JNY_112303104,USR_55727,STN_BLR_01,Bengaluru,OFFICE,18.7,90.0,57.9,CHAdeMO,50.0,True,41.28,38.98,60.55,80.36,1.327,0.25,2.0,MINOR_SLOWDOWN,True,False,AFTERNOON,False
CHG_35712DF063,2026-08-10 13:53:39,2026-08-10 13:53:39,2026-08-10 16:12:19,JNY_357925741,USR_95914,STN_MUM_02,Mumbai,RESIDENTIAL,30.8,95.0,66.1,TYPE2_AC,22.0,False,42.44,40.92,147.88,138.67,0.938,1.0,0.0,NORMAL,False,False,AFTERNOON,False
CHG_127FB8C163,2026-08-10 13:54:52,2026-08-10 13:54:52,2026-08-10 14:33:53,JNY_524419201,USR_23888,STN_DEL_02,Delhi,OFFICE,24.6,90.0,83.1,CCS2,120.0,True,54.35,50.79,33.21,39.03,1.175,0.25,3.0,NORMAL,False,False,AFTERNOON,False
CHG_BB207B26C4,2026-08-10 14:01:26,2026-08-10 14:01:26,2026-08-10 14:27:17,JNY_192494047,USR_94605,STN_MUM_01,Mumbai,MALL,17.1,80.0,71.5,CCS2,120.0,True,44.97,44.46,24.99,25.86,1.035,1.0,2.0,NORMAL,False,False,AFTERNOON,False
CHG_020B71F0AF,2026-08-10 14:02:16,2026-08-10 14:02:16,2026-08-10 15:27:56,JNY_893509063,USR_13523,STN_JPR_01,Jaipur,MALL,31.1,85.0,81.1,CHAdeMO,50.0,True,43.71,42.06,61.2,85.68,1.4,0.6,0.0,POWER_LIMITATION,True,False,AFTERNOON,False
CHG_EB2B5372D7,2026-08-10 14:06:10,2026-08-10 14:06:10,2026-08-10 14:59:50,JNY_325252661,USR_19806,STN_GGN_02,Gurugram,MALL,15.2,80.0,62.8,CHAdeMO,50.0,True,40.69,38.84,54.26,53.67,0.989,0.8,0.0,NORMAL,False,False,AFTERNOON,False
CHG_A861635090,2026-08-10 14:09:08,2026-08-10 14:09:08,2026-08-10 14:42:48,JNY_602752996,USR_70514,STN_MUM_01,Mumbai,MALL,29.2,90.0,79.0,CCS2,120.0,True,48.03,46.35,29.35,33.68,1.147,0.4,4.0,NORMAL,False,False,AFTERNOON,False
CHG_71969CAD36,2026-08-10 14:29:02,2026-08-10 14:29:02,2026-08-10 14:44:55,JNY_469380222,USR_84087,STN_MUM_01,Mumbai,MALL,36.7,85.0,74.2,CCS2,150.0,True,35.84,33.99,16.72,15.88,0.95,0.8,0.0,NORMAL,False,False,AFTERNOON,False
CHG_F233C0526F,2026-08-10 14:31:36,2026-08-10 14:31:36,2026-08-10 15:39:21,JNY_218809979,USR_77739,STN_GGN_02,Gurugram,MALL,29.0,85.0,74.6,CHAdeMO,50.0,True,41.78,40.51,58.49,67.75,1.158,0.4,11.0,NORMAL,False,False,AFTERNOON,False
CHG_DE974DFDC0,2026-08-10 14:33:16,2026-08-10 14:33:16,2026-08-10 18:44:45,JNY_499527216,USR_12172,STN_GGN_02,Gurugram,MALL,14.4,90.0,79.3,TYPE2_AC,22.0,False,59.95,58.97,199.84,251.5,1.259,0.2,2.0,NORMAL,False,False,AFTERNOON,False
CHG_FAF9F8BD9F,2026-08-10 14:34:40,2026-08-10 14:34:40,2026-08-10 15:00:25,JNY_415926705,USR_28443,STN_BLR_01,Bengaluru,OFFICE,39.4,85.0,68.9,CCS2,90.0,True,31.42,30.35,24.44,25.76,1.054,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_0E7B951FF4,2026-08-10 14:41:47,2026-08-10 14:41:47,2026-08-10 15:25:11,JNY_879557747,USR_85394,STN_BLR_01,Bengaluru,OFFICE,34.6,80.0,87.9,CHAdeMO,75.0,True,39.91,38.94,35.47,43.41,1.224,0.25,2.0,NORMAL,False,False,AFTERNOON,False
CHG_C62FEF34FC,2026-08-10 14:42:26,2026-08-10 14:42:26,2026-08-10 16:52:28,JNY_343596093,USR_88330,STN_DEL_02,Delhi,OFFICE,23.8,80.0,65.9,TYPE2_AC,22.0,False,37.04,35.51,112.23,130.05,1.159,0.25,6.0,NORMAL,False,False,AFTERNOON,False
CHG_EF0A8F3D35,2026-08-10 14:45:29,2026-08-10 14:45:29,2026-08-10 16:06:45,JNY_146704665,USR_64217,STN_GGN_01,Gurugram,OFFICE,26.9,85.0,75.4,CHAdeMO,50.0,True,43.81,42.56,61.33,81.28,1.325,0.25,14.0,NORMAL,False,False,AFTERNOON,False
CHG_EF82D42991,2026-08-10 14:49:56,2026-08-10 14:49:56,2026-08-10 15:10:54,JNY_741829242,USR_65741,STN_DEL_03,Delhi,HIGHWAY,38.9,90.0,80.3,CCS2,150.0,True,41.03,40.39,20.06,20.97,1.045,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_67AABB4C80,2026-08-10 14:52:06,2026-08-10 14:52:06,2026-08-10 15:22:10,JNY_114419843,USR_99389,STN_JPR_01,Jaipur,MALL,16.9,85.0,76.6,CCS2,120.0,True,52.16,49.43,30.43,30.07,0.988,0.4,0.0,NORMAL,False,False,AFTERNOON,False
CHG_AD98D4D7DB,2026-08-10 14:53:46,2026-08-10 14:53:46,2026-08-10 15:09:18,JNY_407668837,USR_62386,STN_JPR_02,Jaipur,HIGHWAY,34.1,80.0,71.7,CCS2,150.0,True,32.91,32.16,14.63,15.54,1.062,0.8,3.0,NORMAL,False,False,AFTERNOON,False
CHG_B97604B4E4,2026-08-10 14:58:42,2026-08-10 14:58:42,2026-08-10 15:31:19,JNY_640400669,USR_55502,STN_JPR_01,Jaipur,MALL,13.9,90.0,89.8,CCS2,150.0,True,68.34,66.09,33.41,32.62,0.976,0.8,0.0,NORMAL,False,False,AFTERNOON,False
CHG_A8B683FEF8,2026-08-10 15:05:04,2026-08-10 15:05:04,2026-08-10 20:53:33,JNY_310429411,USR_84857,STN_MUM_01,Mumbai,MALL,20.4,80.0,85.7,TYPE2_AC,11.0,False,51.08,49.0,309.56,348.5,1.126,0.2,2.0,NORMAL,False,False,AFTERNOON,False
CHG_845E647D46,2026-08-10 15:11:05,2026-08-10 15:11:05,2026-08-10 15:42:02,JNY_547468136,USR_68410,STN_MUM_02,Mumbai,RESIDENTIAL,14.5,90.0,90.0,CCS2,150.0,True,67.95,65.75,33.22,30.97,0.932,1.0,0.0,NORMAL,False,False,AFTERNOON,False
CHG_B4106D85F2,2026-08-10 15:11:31,2026-08-10 15:11:31,2026-08-10 15:22:33,JNY_510010934,USR_67705,STN_GGN_02,Gurugram,MALL,56.6,80.0,72.3,CCS2,120.0,True,16.92,16.39,9.4,11.04,1.175,0.4,6.0,NORMAL,False,False,AFTERNOON,False
CHG_E2F4B99D40,2026-08-10 15:11:34,2026-08-10 15:11:34,2026-08-10 15:31:26,JNY_964618155,USR_80352,STN_JPR_01,Jaipur,MALL,39.3,90.0,65.4,CCS2,120.0,True,33.16,32.22,20.26,19.87,0.98,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_1EC15C630B,2026-08-10 15:22:51,2026-08-10 15:22:51,2026-08-10 16:04:30,JNY_104558428,USR_10379,STN_GGN_01,Gurugram,OFFICE,33.7,90.0,69.8,CCS2,90.0,True,39.3,37.35,32.02,41.65,1.301,0.25,6.0,NORMAL,False,False,AFTERNOON,False
CHG_901EA934CE,2026-08-10 15:24:37,2026-08-10 15:24:37,2026-08-10 15:39:14,JNY_983224959,USR_65246,STN_MUM_01,Mumbai,MALL,37.2,80.0,60.5,CCS2,120.0,True,25.89,25.14,14.39,14.63,1.017,0.4,0.0,NORMAL,False,False,AFTERNOON,False
CHG_48C87FF90E,2026-08-10 15:28:26,2026-08-10 15:28:26,2026-08-10 15:43:50,JNY_966556728,USR_92628,STN_DEL_01,Delhi,MALL,53.3,85.0,70.2,CCS2,120.0,True,22.25,21.44,12.98,15.4,1.186,0.4,7.0,NORMAL,False,False,AFTERNOON,False
CHG_EBB002164C,2026-08-10 15:30:02,2026-08-10 15:30:02,2026-08-10 15:57:34,JNY_446105891,USR_26742,STN_MUM_02,Mumbai,RESIDENTIAL,29.9,80.0,90.0,CCS2,120.0,True,45.09,43.38,25.05,27.54,1.099,0.75,0.0,NORMAL,False,False,AFTERNOON,False
CHG_402CA8A194,2026-08-10 15:30:08,2026-08-10 15:30:08,2026-08-10 16:06:05,JNY_337653821,USR_39354,STN_DEL_01,Delhi,MALL,30.8,80.0,67.4,CCS2,60.0,True,33.16,31.68,36.85,35.96,0.976,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_01D8A2D7E3,2026-08-10 15:31:54,2026-08-10 15:31:54,2026-08-10 16:25:36,JNY_891960060,USR_62713,STN_JPR_02,Jaipur,HIGHWAY,18.3,80.0,86.4,CCS2,90.0,True,53.31,51.75,39.49,53.72,1.36,0.0,9.0,NORMAL,False,False,AFTERNOON,False
CHG_37765DF7DE,2026-08-10 15:36:57,2026-08-10 15:36:57,2026-08-10 21:36:57,JNY_385234589,USR_17709,STN_MUM_02,Mumbai,RESIDENTIAL,35.3,85.0,87.4,TYPE2_AC,7.2,False,43.44,41.07,422.31,360.0,0.852,1.0,0.0,NORMAL,False,False,AFTERNOON,False
CHG_4B3AA23830,2026-08-10 15:48:51,2026-08-10 15:48:51,2026-08-10 16:11:16,JNY_823238193,USR_14994,STN_BLR_01,Bengaluru,OFFICE,35.2,85.0,71.4,CCS2,150.0,True,35.56,34.09,16.59,22.43,1.352,0.25,14.0,NORMAL,False,False,AFTERNOON,False
CHG_9CE89E01C9,2026-08-10 15:49:21,2026-08-10 15:49:21,2026-08-10 16:38:15,JNY_286582348,USR_10342,STN_DEL_02,Delhi,OFFICE,16.6,90.0,67.2,CCS2,120.0,True,49.32,47.17,30.14,48.9,1.622,0.5,5.0,POWER_LIMITATION,True,True,AFTERNOON,False
CHG_05257C19C7,2026-08-10 15:50:15,2026-08-10 15:50:15,2026-08-10 16:11:31,JNY_430992580,USR_82901,STN_DEL_02,Delhi,OFFICE,36.8,80.0,84.2,CCS2,120.0,True,36.37,34.13,20.21,21.27,1.053,0.75,0.0,NORMAL,False,False,AFTERNOON,False
CHG_43BEA04D42,2026-08-10 15:55:43,2026-08-10 15:55:43,2026-08-10 16:42:35,JNY_613849068,USR_12657,STN_GGN_02,Gurugram,MALL,15.8,90.0,78.4,CHAdeMO,100.0,True,58.17,55.51,42.66,46.88,1.099,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_2F4C4DD9A1,2026-08-10 15:56:11,2026-08-10 15:56:11,2026-08-10 16:35:49,JNY_992410289,USR_26122,STN_BLR_01,Bengaluru,OFFICE,36.0,80.0,90.0,CCS2,90.0,True,39.6,37.95,29.33,39.65,1.352,0.25,7.0,NORMAL,False,False,AFTERNOON,False
